timestamps,property_id,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,broker_id,year_build,total_num_units,listing_age,agent_name,agent_phone,is_owned_by_zillow,pred_price
2025-07-01 20:00:47.959832871,82901700,33.96734,-117.620964,3.0,3.0,418.0,1552.0,3389.0,,,,-1,,,0,655430.45
2025-07-01 21:58:43.483035782,2123162461,,,,0.0,,,5248.98,,,,-1,,,0,158675.0
2025-07-01 23:56:39.006238694,2070904601,39.455322,-104.785324,3.0,2.0,321.0,2450.0,,,,,-1,,,0,1085839.34
2025-07-02 01:54:34.529441606,108150308,40.301888,-109.99313,3.0,1.0,115.0,2160.0,8712.0,,,,-1,,,0,263889.63
2025-07-02 03:52:30.052644518,12768349,40.73257,-111.837875,5.0,2.0,420.0,2140.0,6969.6,,,,-1,,,0,900526.49
2025-07-02 05:50:25.575847429,2064261293,,,,0.0,,,7.92,,,,-1,,,0,276180.9
2025-07-02 07:48:21.099050341,2066494853,43.68919,-116.452286,4.0,4.0,287.0,3231.0,,,,,-1,,,0,908842.64
2025-07-02 09:46:16.622253253,8274506,33.37068,-111.68406,4.0,3.0,222.0,3372.0,7361.64,,,,-1,,,0,733793.8
2025-07-02 11:44:12.145456165,2105884015,36.84551,-94.61532,0.0,0.0,,,0.38,,,,-1,,,0,78815.2
2025-07-02 13:42:07.668659076,2067845184,30.10241,-92.09061,4.0,2.0,136.0,1899.0,,,,,-1,,,0,271524.7
2025-07-02 15:40:03.191861988,89543988,32.020267,-101.90315,4.0,3.0,219.0,2619.0,0.63,,,,-1,,,0,575445.44
2025-07-02 17:37:58.715064900,75711154,39.116756,-94.77585,2.0,3.0,123.0,1474.0,2178.0,,,,-1,,,0,200728.39
2025-07-02 19:35:54.238267812,21286727,33.805984,-118.270905,3.0,2.0,601.0,1330.0,5605.0,,,,-1,,,0,844854.98
2025-07-02 21:33:49.761470723,2065516937,30.482126,-90.095,,,,,33.426,,,,-1,,,0,513017.85
2025-07-02 23:31:45.284673635,2067089953,,,6.0,5.0,181.0,4425.0,0.4307,,,,-1,,,0,804439.1
2025-07-03 01:29:40.807876547,2075320030,38.555775,-89.92766,3.0,2.0,226.0,1500.0,,,,,-1,,,0,345268.51
2025-07-03 03:27:36.331079459,2091876168,42.32344,-88.99832,,,,,2.0,,,,-1,,,0,343282.32
2025-07-03 05:25:31.854282370,83929214,39.643444,-119.85768,4.0,3.0,256.0,2108.0,7405.2,,,,-1,,,0,535684.4
2025-07-03 07:23:27.377485282,2066983797,29.76883,-95.32409,3.0,3.0,242.0,1358.0,1933.0,,,,-1,,,0,343945.33
2025-07-03 09:21:22.900688194,28245748,30.069069,-95.20593,3.0,2.0,182.0,1060.0,6446.88,,,,-1,,,0,198563.01
2025-07-03 11:19:18.423891105,26468001,29.53123,-98.674355,3.0,2.0,149.0,1636.0,7187.4,,,,-1,,,0,246039.99
2025-07-03 13:17:13.947094017,21758455,35.313885,-97.52708,4.0,2.0,136.0,1791.0,6970.0,,,,-1,,,0,252567.15
2025-07-03 15:15:09.470296929,2064396425,31.309633,-98.2536,0.0,0.0,,,10.09,,,,-1,,,0,180255.48
2025-07-03 17:13:04.993499841,2101159266,34.50899,-98.05806,,,,,0.29,,,,-1,,,0,92196.76
2025-07-03 19:11:00.516702752,2066767353,47.538498,-117.10827,,,,,158.46,,,,-1,,,0,1130690.0
2025-07-03 21:08:56.039905664,2064391961,33.77016,-118.082954,2.0,1.0,353.0,1100.0,1100.0,,,,-1,,,0,398426.0
2025-07-03 23:06:51.563108576,83137313,33.84262,-117.21192,3.0,3.0,238.0,2162.0,3920.0,,,,-1,,,0,507139.4
2025-07-04 01:04:47.086311488,18981882,34.85122,-119.1379,3.0,2.0,282.0,1376.0,10848.0,,,,-1,,,0,410793.87
2025-07-04 03:02:42.609514399,251410129,32.70614,-92.05996,,,,,,,,,-1,,,0,84231.98
2025-07-04 05:00:38.132717311,104639041,44.60639,-111.398346,4.0,5.0,631.0,4118.0,10.25,,,,-1,,,0,2702806.26
2025-07-04 06:58:33.655920223,2095529011,,,,,,,1.041,,,,-1,,,0,101345.42
2025-07-04 08:56:29.179123135,2064164933,38.50036,-107.86216,3.0,2.0,289.0,1275.0,5662.8,,,,-1,,,0,378813.15
2025-07-04 10:54:24.702326046,2070060828,34.131615,-116.08566,,,,,0.5706,,,,-1,,,0,48080.41
2025-07-04 12:52:20.225528958,2076529696,30.56108,-97.45586,3.0,2.0,163.0,1008.0,,,,,-1,,,0,184957.24
2025-07-04 14:50:15.748731870,2074356872,36.792084,-120.12589,0.0,0.0,,,20.0,,,,-1,,,0,1115405.8
2025-07-04 16:48:11.271934782,2069314511,44.72112,-108.86641,3.0,2.0,331.0,1735.0,8189.28,,,,-1,,,0,576489.1
2025-07-04 18:46:06.795137693,28090020,29.669924,-95.49721,4.0,2.0,194.0,2139.0,8280.0,,,,-1,,,0,414754.09
2025-07-04 20:44:02.318340605,2076499565,34.636414,-92.59296,,,,,58.95,,,,-1,,,0,506859.74
2025-07-04 22:41:57.841543517,2067427600,30.599411,-89.872406,,,,,5.8767,,,,-1,,,0,222923.92
2025-07-05 00:39:53.364746428,2065751924,40.565056,-122.3193,3.0,2.0,314.0,1622.0,,,,,-1,,,0,509994.73
2025-07-05 02:37:48.887949340,80921185,45.453518,-122.88415,4.0,3.0,322.0,4658.0,1.0,,,,-1,,,0,1426236.4
2025-07-05 04:35:44.411152252,3616967,41.91585,-87.812454,4.0,2.0,249.0,1750.0,4125.0,,,,-1,,,0,448344.29
2025-07-05 06:33:39.934355164,21774430,36.01065,-96.09361,2.0,2.0,115.0,912.0,6498.0,,,,-1,,,0,117171.48
2025-07-05 08:31:35.457558075,122899948,34.19749,-116.13244,3.0,2.0,200.0,1620.0,2.5,,,,-1,,,0,330072.83
2025-07-05 10:29:30.980760987,2065767749,32.95177,-111.35841,,,,,4.75,,,,-1,,,0,138964.0
2025-07-05 12:27:26.503963899,2064155322,33.67023,-117.1651,5.0,4.0,230.0,2929.0,,,,,-1,,,0,687428.06
2025-07-05 14:25:22.027166811,2064189432,32.906372,-97.72619,4.0,3.0,184.0,2490.0,3.06,,,,-1,,,0,455323.1
2025-07-05 16:23:17.550369722,24861047,37.772255,-122.25214,2.0,1.0,753.0,1188.0,3484.8,,,,-1,,,0,889191.0
2025-07-05 18:21:13.073572634,134630487,36.07997,-94.20148,,,,,2.437,,,,-1,,,0,657457.99
2025-07-05 20:19:08.596775546,2067600362,,,4.0,4.0,461.0,2215.0,,,,,-1,,,0,997159.97
2025-07-05 22:17:04.119978458,82503050,21.302008,-157.85574,2.0,2.0,630.0,896.0,1.299,,,,-1,,,0,630517.0
2025-07-06 00:14:59.643181369,116471731,40.461327,-90.67758,5.0,2.0,51.0,948.0,5100.0,,,,-1,,,0,71333.99
2025-07-06 02:12:55.166384281,24740371,37.81138,-122.29611,5.0,4.0,371.0,2494.0,3484.8,,,,-1,,,0,911583.17
2025-07-06 04:10:50.689587193,325540914,36.96793,-120.10769,3.0,2.0,227.0,1694.0,7364.0,,,,-1,,,0,589107.9
2025-07-06 06:08:46.212790105,70356957,30.234886,-97.764206,2.0,1.0,492.0,761.0,2047.32,,,,-1,,,0,385449.0
2025-07-06 08:06:41.735993016,2067492168,,,3.0,2.0,238.0,1204.0,4800.0,,,,-1,,,0,292968.58
2025-07-06 10:04:37.259195928,77597010,30.197561,-93.2047,,0.0,15.0,8000.0,8000.0,,,,-1,,,0,165936.0
2025-07-06 12:02:32.782398840,2067501038,32.937576,-96.57376,3.0,2.0,205.0,2146.0,,,,,-1,,,0,436881.6
2025-07-06 14:00:28.305601752,2065483857,,,5.0,3.0,228.0,2494.0,1.107,,,,-1,,,0,564439.71
2025-07-06 15:58:23.828804663,2115793613,39.048477,-94.582184,2.0,1.0,180.0,1090.0,1115.0,,,,-1,,,0,276136.9
2025-07-06 17:56:19.352007575,21718855,35.32978,-97.506775,3.0,2.0,137.0,1131.0,6970.0,,,,-1,,,0,161245.97
2025-07-06 19:54:14.875210487,27986244,29.688879,-95.42222,3.0,2.0,280.0,2766.0,7348.572,,,,-1,,,0,760639.92
2025-07-06 21:52:10.398413398,1339277,38.05198,-97.32969,3.0,2.0,76.0,1543.0,10454.4,,,,-1,,,0,125080.92
2025-07-06 23:50:05.921616310,196705774,29.912947,-98.374466,3.0,2.0,217.0,1491.0,9748.728,,,,-1,,,0,318538.46
2025-07-07 01:48:01.444819222,112345607,35.372128,-113.076805,,,,,1.94,,,,-1,,,0,114629.68
2025-07-07 03:45:56.968022134,2065405340,37.85423,-120.19392,,0.0,2.0,15246.0,0.35,,,,-1,,,0,660523.54
2025-07-07 05:43:52.491225045,2067476624,,,,,,,0.8,,,,-1,,,0,126655.41
2025-07-07 07:41:48.014427957,28327601,29.742483,-95.483284,2.0,2.0,175.0,1028.0,1.2683,,,,-1,,,0,191727.93
2025-07-07 09:39:43.537630869,2079063819,34.513035,-91.55765,,0.0,,,1.9972,,,,-1,,,0,188031.5
2025-07-07 11:37:39.060833781,21637977,34.147182,-117.869514,3.0,2.0,553.0,1969.0,10654.0,,,,-1,,,0,1088815.5
2025-07-07 13:35:34.584036692,305823911,39.24813,-110.994514,5.0,2.0,1250.0,1120.0,119.32,,,,-1,,,0,1429582.19
2025-07-07 15:33:30.107239604,13311852,39.761246,-105.01754,,,,,6493.0,,,,-1,,,0,1005931.86
2025-07-07 17:31:25.630442516,2067375220,39.40268,-119.39611,,,,,40.0,,,,-1,,,0,319074.44
2025-07-07 19:29:21.153645428,264357421,34.787533,-106.665306,3.0,2.0,171.0,1461.0,4791.6,,,,-1,,,0,244047.44
2025-07-07 21:27:16.676848339,48719595,47.70705,-122.21731,2.0,2.0,464.0,968.0,1167.408,,,,-1,,,0,448810.49
2025-07-07 23:25:12.200051251,2077740490,,,,,,,1.1136,,,,-1,,,0,362715.0
2025-07-08 01:23:07.723254163,2068626278,43.722374,-116.63641,3.0,3.0,243.0,1982.0,,,,,-1,,,0,478978.5
2025-07-08 03:21:03.246457075,2077798645,39.343594,-120.17401,,,,,13.97,,,,-1,,,0,4482449.0
2025-07-08 05:18:58.769659986,2065398980,48.064445,-123.37225,,,,0.0,9.72,,,,-1,,,0,299861.34
2025-07-08 07:16:54.292862898,21930982,35.676937,-97.47284,4.0,4.0,125.0,3104.0,0.4,,,,-1,,,0,405265.03
2025-07-08 09:14:49.816065810,2067577335,37.10327,-105.4294,,,,,1.0,,,,-1,,,0,66106.0
2025-07-08 11:12:45.339268721,317148967,37.954994,-90.14173,3.0,2.0,138.0,1556.0,0.59,,,,-1,,,0,214157.86
2025-07-08 13:10:40.862471633,123129293,47.129017,-122.18566,5.0,4.0,231.0,3219.0,5749.92,,,,-1,,,0,759163.26
2025-07-08 15:08:36.385674545,16920571,32.796616,-117.242485,3.0,3.0,777.0,1283.0,6242.0,,,,-1,,,0,1072123.0
2025-07-08 17:06:31.908877457,337032647,30.270218,-95.469666,4.0,4.0,197.0,3190.0,6000.0,,,,-1,,,0,625470.19
2025-07-08 19:04:27.432080368,2068744281,36.30869,-119.27863,3.0,2.0,363.0,962.0,1.5,,,,-1,,,0,378917.45
2025-07-08 21:02:22.955283280,2077117431,30.35754,-97.66552,4.0,2.0,260.0,1670.0,,,,,-1,,,0,440873.49
2025-07-08 23:00:18.478486192,334061409,40.553127,-123.17447,2.0,1.0,184.0,840.0,0.46,,,,-1,,,0,177190.37
2025-07-09 00:58:14.001689104,193858800,28.973759,-98.48823,3.0,2.0,146.0,1534.0,0.316,,,,-1,,,0,218806.32
2025-07-09 02:56:09.524892015,2070051623,,,2.0,2.0,208.0,1439.0,,,,,-1,,,0,296988.16
2025-07-09 04:54:05.048094927,80306898,32.392063,-97.781525,3.0,2.0,133.0,2158.0,0.4,,,,-1,,,0,287304.69
2025-07-09 06:52:00.571297839,2095742329,35.172195,-106.730515,,,,,0.28,,,,-1,,,0,119344.7
2025-07-09 08:49:56.094500751,2078144809,41.296528,-89.0783,,,,,,,,,-1,,,0,53199.0
2025-07-09 10:47:51.617703662,2069710830,26.313435,-98.25725,4.0,3.0,240.0,3693.0,4.87,,,,-1,,,0,885588.48
2025-07-09 12:45:47.140906574,2064283796,29.348625,-100.90579,,,,,10454.4,,,,-1,,,0,98003.93
2025-07-09 14:43:42.664109486,3800625,41.905838,-87.804955,2.0,2.0,296.0,1011.0,5500.0,,,,-1,,,0,302513.97
2025-07-09 16:41:38.187312398,2064333543,47.171215,-122.7022,,,,0.0,9374.112,,,,-1,,,0,184609.06
2025-07-09 18:39:33.710515309,71492345,33.648346,-111.95618,5.0,5.0,385.0,4538.0,10425.0,,,,-1,,,0,1726775.0
2025-07-09 20:37:29.233718221,240021868,48.43862,-122.289474,3.0,2.0,307.0,1867.0,7074.144,,,,-1,,,0,568707.43
2025-07-09 22:35:24.756921133,134059226,37.22984,-120.40209,,,,,275.0,,,,-1,,,0,7991942.76
2025-07-10 00:33:20.280124045,2715163,38.69244,-90.4284,2.0,3.0,116.0,1648.0,4138.2,,,,-1,,,0,197900.73
2025-07-10 02:31:15.803326956,2067620132,,,4.0,3.0,227.0,2288.0,,,,,-1,,,0,518260.94
2025-07-10 04:29:11.326529868,55059111,46.986954,-124.165634,2.0,2.0,324.0,1075.0,8398.368,,,,-1,,,0,352338.35
2025-07-10 06:27:06.849732780,8757549,34.74867,-112.4319,2.0,2.0,374.0,878.0,8276.4,,,,-1,,,0,347741.0
2025-07-10 08:25:02.372935691,2078610495,35.62676,-95.021324,,,,,0.78,,,,-1,,,0,154679.7
2025-07-10 10:22:57.896138603,2095310835,30.2753,-89.7714,,,,,8276.4,,,,-1,,,0,184694.36
2025-07-10 12:20:53.419341515,230802782,32.636593,-97.94254,3.0,2.0,416.0,1680.0,28.034,,,,-1,,,0,670776.0
2025-07-10 14:18:48.942544427,112469430,37.034306,-93.481125,3.0,2.0,151.0,1356.0,0.25,,,,-1,,,0,207068.98
2025-07-10 16:16:44.465747338,2083271560,32.79734,-96.47353,3.0,2.0,206.0,1512.0,,,,,-1,,,0,321519.38
2025-07-10 18:14:39.988950250,2071344116,38.895954,-121.32938,2.0,2.0,374.0,1590.0,,,,,-1,,,0,596960.98
2025-07-10 20:12:35.512153162,21099326,33.979946,-118.08443,2.0,2.0,522.0,1320.0,5717.0,,,,-1,,,0,705778.45
2025-07-10 22:10:31.035356074,2070183883,30.439074,-97.55761,3.0,2.0,241.0,1863.0,,,,,-1,,,0,450850.98
2025-07-11 00:08:26.558558985,17505456,34.17509,-116.01679,4.0,4.0,319.0,1720.0,19.6,,,,-1,,,0,568041.04
2025-07-11 02:06:22.081761897,21614945,34.067745,-118.055565,4.0,2.0,550.0,1452.0,5549.0,,,,-1,,,0,845639.52
2025-07-11 04:04:17.604964809,75132722,43.576733,-124.165085,2.0,2.0,269.0,998.0,5662.8,,,,-1,,,0,284554.81
2025-07-11 06:02:13.128167721,2067703084,34.80566,-116.6266,,,,,5.0,,,,-1,,,0,56135.68
2025-07-11 08:00:08.651370632,2070817307,38.75383,-122.61502,,,,,0.42,,,,-1,,,0,344570.42
2025-07-11 09:58:04.174573544,2065572900,,,,,,,20.01,,,,-1,,,0,120806.3
2025-07-11 11:55:59.697776456,27771702,29.742891,-95.32796,,0.0,,,5000.688,,,,-1,,,0,267722.29
2025-07-11 13:53:55.220979368,78929687,29.294806,-98.199615,3.0,3.0,237.0,2360.0,2.07,,,,-1,,,0,559874.17
2025-07-11 15:51:50.744182279,80076079,26.10336,-98.240524,3.0,4.0,126.0,2129.0,6670.8,,,,-1,,,0,294301.08
2025-07-11 17:49:46.267385191,2078090129,,,,,,,,,,,-1,,,0,111975.55
2025-07-11 19:47:41.790588103,7944206,33.6198,-112.134964,4.0,2.0,308.0,1488.0,7339.0,,,,-1,,,0,447476.14
2025-07-11 21:45:37.313791014,333258576,34.113125,-117.57438,4.0,3.0,430.0,1532.0,,,,,-1,,,0,661671.85
2025-07-11 23:43:32.836993926,2065617409,33.9425,-93.85381,3.0,2.0,53.0,1856.0,5.45,,,,-1,,,0,131963.0
2025-07-12 01:41:28.360196838,2064192521,,,,0.0,,,6930.0,,,,-1,,,0,243049.0
2025-07-12 03:39:23.883399750,2066622926,,,,,,,15233.0,,,,-1,,,0,50990.0
2025-07-12 05:37:19.406602661,20646807,34.05552,-118.1794,3.0,2.0,721.0,1092.0,2912.0,,,,-1,,,0,828415.4
2025-07-12 07:35:14.929805573,16274241,36.204967,-119.31549,3.0,2.0,223.0,1590.0,7840.8,,,,-1,,,0,374318.36
2025-07-12 09:33:10.453008485,125133087,33.51211,-112.3711,4.0,4.0,251.0,3022.0,0.255,,,,-1,,,0,766441.61
2025-07-12 11:31:05.976211397,2067238580,34.44183,-92.921165,,,,,1.5,,,,-1,,,0,72796.0
2025-07-12 13:29:01.499414308,2067853884,36.878067,-92.50524,1.0,0.0,1249.0,640.0,205.0,,,,-1,,,0,921539.48
2025-07-12 15:26:57.022617220,2065796125,48.245815,-122.14037,4.0,3.0,393.0,2477.0,5.8,,,,-1,,,0,959816.43
2025-07-12 17:24:52.545820132,2065763772,,,4.0,2.0,170.0,2110.0,6899.904,,,,-1,,,0,353510.71
2025-07-12 19:22:48.069023044,89346037,35.989586,-95.908676,5.0,7.0,190.0,7074.0,0.453,,,,-1,,,0,1264517.25
2025-07-12 21:20:43.592225955,2067829244,34.094013,-111.28496,,,,,0.34,,,,-1,,,0,109081.41
2025-07-12 23:18:39.115428867,17940620,33.60567,-117.28639,3.0,2.0,534.0,1290.0,0.46,,,,-1,,,0,701725.95
2025-07-13 01:16:34.638631779,20555660,34.00874,-118.803764,4.0,3.0,2999.0,2000.0,0.7534,,,,-1,,,0,5311800.0
2025-07-13 03:14:30.161834691,2065623120,36.327995,-95.854706,3.0,2.0,142.0,1457.0,7840.8,,,,-1,,,0,219137.9
2025-07-13 05:12:25.685037602,141706460,36.267124,-115.08742,5.0,3.0,165.0,2931.0,4356.0,,,,-1,,,0,487569.99
2025-07-13 07:10:21.208240514,50668987,35.172733,-101.91324,3.0,3.0,134.0,2624.0,,,,,-1,,,0,354386.61
2025-07-13 09:08:16.731443426,2066690167,40.23904,-106.816,,,,,0.53,,,,-1,,,0,62932.97
2025-07-13 11:06:12.254646338,2067020380,30.57548,-97.54244,4.0,2.0,201.0,1797.0,7361.64,,,,-1,,,0,367158.65
2025-07-13 13:04:07.777849249,2067426090,47.56913,-122.291,,,,0.0,5932.872,,,,-1,,,0,228955.4
2025-07-13 15:02:03.301052161,337030115,30.416769,-95.408875,3.0,2.0,215.0,1100.0,0.3099,,,,-1,,,0,232557.75
2025-07-13 16:59:58.824255073,2094945864,36.639572,-94.76892,2.0,2.0,161.0,1420.0,8276.4,,,,-1,,,0,283796.34
2025-07-13 18:57:54.347457984,2065632972,29.905008,-95.73652,4.0,3.0,173.0,2388.0,,,,,-1,,,0,408598.71
2025-07-13 20:55:49.870660896,62012543,41.893654,-87.64857,2.0,2.0,293.0,1500.0,,,,,-1,,,0,432156.13
2025-07-13 22:53:45.393863808,311199236,32.479786,-92.095,,,,,7062.0,,,,-1,,,0,63805.96
2025-07-14 00:51:40.917066720,108820241,26.170198,-98.16894,,,,,7200.0,,,,-1,,,0,124465.46
2025-07-14 02:49:36.440269631,194647899,42.00086,-111.42473,4.0,3.0,246.0,3423.0,0.35,,,,-1,,,0,850344.87
2025-07-14 04:47:31.963472543,96565460,30.419767,-95.55485,4.0,3.0,136.0,2493.0,9374.112,,,,-1,,,0,342091.71
2025-07-14 06:45:27.486675455,2066570702,37.066372,-113.11567,,,,,5.0,,,,-1,,,0,184046.68
2025-07-14 08:43:23.009878367,2068359937,41.89818,-87.66219,3.0,4.0,523.0,2864.0,,,,,-1,,,0,1432861.27
2025-07-14 10:41:18.533081278,2073064664,,,,,,,5.0,,,,-1,,,0,136511.6
2025-07-14 12:39:14.056284190,2064139906,36.36879,-95.99971,,,,,3498.0,,,,-1,,,0,466591.14
2025-07-14 14:37:09.579487102,2113074213,33.762775,-116.39305,,0.0,,,,,,,-1,,,0,545292.5
2025-07-14 16:35:05.102690014,250950798,45.253105,-121.70772,,,,,2.91,,,,-1,,,0,292949.79
2025-07-14 18:33:00.625892925,109084992,36.359356,-92.60583,3.0,2.0,92.0,1561.0,,,,,-1,,,0,134973.0
2025-07-14 20:30:56.149095837,203239392,35.058495,-106.146324,,,,,34.73,,,,-1,,,0,178545.83
2025-07-14 22:28:51.672298749,119680579,33.705837,-117.72459,3.0,3.0,532.0,2159.0,,,,,-1,,,0,1117918.0
2025-07-15 00:26:47.195501661,2078799788,,,0.0,0.0,,,31.0,,,,-1,,,0,524727.9
2025-07-15 02:24:42.718704572,13411902,39.67575,-104.91998,2.0,1.0,259.0,732.0,,,,,-1,,,0,206116.04
2025-07-15 04:22:38.241907484,2078363945,,,,,,,2.51,,,,-1,,,0,84559.48
2025-07-15 06:20:33.765110396,122530803,30.231474,-95.66771,4.0,3.0,167.0,2964.0,10589.436,,,,-1,,,0,487438.07
2025-07-15 08:18:29.288313308,19977005,34.17855,-118.51719,3.0,3.0,824.0,1416.0,5630.0,,,,-1,,,0,1259265.65
2025-07-15 10:16:24.811516219,60774319,42.43478,-123.34031,5.0,3.0,163.0,2760.0,9148.0,,,,-1,,,0,454016.28
2025-07-15 12:14:20.334719131,2065538257,33.41508,-97.85871,,,,,10.01,,,,-1,,,0,163410.39
2025-07-15 14:12:15.857922043,113060906,39.06595,-108.59656,3.0,3.0,351.0,2703.0,0.43,,,,-1,,,0,948350.5
2025-07-15 16:10:11.381124954,2066763387,44.59434,-123.31544,4.0,4.0,338.0,1930.0,5227.2,,,,-1,,,0,660367.76
2025-07-15 18:08:06.904327866,94680389,47.11927,-122.22298,4.0,3.0,188.0,3536.0,7278.876,,,,-1,,,0,662741.09
2025-07-15 20:06:02.427530778,27021678,32.92803,-96.65756,3.0,2.0,182.0,2031.0,7230.96,,,,-1,,,0,369613.74
2025-07-15 22:03:57.950733690,72509076,42.284843,-89.1434,3.0,2.0,123.0,1340.0,8712.0,,,,-1,,,0,177323.98
2025-07-16 00:01:53.473936601,108373847,34.257305,-111.29834,,,,,1.04,,,,-1,,,0,138372.0
2025-07-16 01:59:48.997139513,2068452323,40.055878,-105.02466,3.0,3.0,267.0,2240.0,,,,,-1,,,0,608724.11
2025-07-16 03:57:44.520342425,90478334,29.530546,-99.111664,3.0,2.0,119.0,1848.0,1.0,,,,-1,,,0,219923.4
2025-07-16 05:55:40.043545337,23422086,47.694683,-122.740135,4.0,4.0,230.0,2381.0,0.65,,,,-1,,,0,543262.49
2025-07-16 07:53:35.566748248,26282015,29.37283,-98.45502,3.0,2.0,160.0,1156.0,0.535,,,,-1,,,0,184103.32
2025-07-16 09:51:31.089951160,2070463859,35.158787,-97.65933,3.0,2.0,174.0,1586.0,,,,,-1,,,0,268838.68
2025-07-16 11:49:26.613154072,235391145,36.23559,-91.693474,,,,,0.33,,,,-1,,,0,1860.0
2025-07-16 13:47:22.136356984,18338090,38.032524,-121.97792,2.0,2.0,451.0,1083.0,2178.0,,,,-1,,,0,480235.0
2025-07-16 15:45:17.659559895,21346098,33.75997,-118.3182,5.0,4.0,382.0,3659.0,0.2772,,,,-1,,,0,1392889.55
2025-07-16 17:43:13.182762807,111193275,38.55388,-107.956184,4.0,3.0,217.0,2256.0,4.6,,,,-1,,,0,485209.85
2025-07-16 19:41:08.705965719,191815177,35.399075,-113.85714,,0.0,,,0.29,,,,-1,,,0,57505.19
2025-07-16 21:39:04.229168631,48135601,34.161816,-118.10348,3.0,2.0,655.0,1753.0,7250.0,,,,-1,,,0,1151782.0
2025-07-16 23:36:59.752371542,194507952,39.798336,-88.28058,3.0,2.0,92.0,1344.0,6969.6,,,,-1,,,0,122064.0
2025-07-17 01:34:55.275574454,121927061,39.853176,-105.2,5.0,6.0,199.0,5520.0,7600.0,,,,-1,,,0,1082295.39
2025-07-17 03:32:50.798777366,25176814,33.813698,-117.77395,4.0,4.0,817.0,3421.0,1.0,,,,-1,,,0,2620168.57
2025-07-17 05:30:46.321980277,2076859604,,,4.0,3.0,215.0,2906.0,2.01,,,,-1,,,0,633549.41
2025-07-17 07:28:41.845183189,333863736,34.548115,-117.64133,,,,,40.0,,,,-1,,,0,487529.38
2025-07-17 09:26:37.368386101,2072645996,38.742603,-90.802666,3.0,3.0,228.0,2620.0,,,,,-1,,,0,601516.43
2025-07-17 11:24:32.891589013,2393283,39.00491,-94.28607,4.0,3.0,142.0,2282.0,9790.0,,,,-1,,,0,324905.3
2025-07-17 13:22:28.414791924,2066606907,39.409466,-119.7272,2.0,2.0,435.0,1673.0,5662.8,,,,-1,,,0,703375.29
2025-07-17 15:20:23.937994836,2067093774,34.120285,-118.60774,,,,,9.9442,,,,-1,,,0,918040.9
2025-07-17 17:18:19.461197748,2064277826,36.916172,-119.80057,3.0,2.0,288.0,1895.0,9215.0,,,,-1,,,0,536475.48
2025-07-17 19:16:14.984400660,2065795933,29.37201,-98.75296,3.0,2.0,215.0,1180.0,5227.2,,,,-1,,,0,246321.99
2025-07-17 21:14:10.507603571,28284521,29.74759,-95.57714,4.0,3.0,157.0,2464.0,7501.032,,,,-1,,,0,379988.51
2025-07-17 23:12:06.030806483,50221680,37.32046,-93.58852,,,,,10.75,,,,-1,,,0,166144.8
2025-07-18 01:10:01.554009395,169850039,38.55411,-90.52935,4.0,4.0,177.0,2588.0,,,,,-1,,,0,464439.19
2025-07-18 03:07:57.077212307,2082278872,37.775368,-97.261604,5.0,3.0,171.0,3200.0,0.37,,,,-1,,,0,550427.93
2025-07-18 05:05:52.600415218,2089280863,30.013943,-91.81894,,,,,3140.676,,,,-1,,,0,1726721.21
2025-07-18 07:03:48.123618130,111183480,34.304684,-112.10644,,,,,7405.2,,,,-1,,,0,99647.62
2025-07-18 09:01:43.646821042,2066628314,35.48512,-106.00998,,,,,99.9,,,,-1,,,0,595449.63
2025-07-18 10:59:39.170023954,2078348856,30.531338,-96.21747,4.0,3.0,148.0,2801.0,,,,,-1,,,0,417576.42
2025-07-18 12:57:34.693226865,13597341,38.876293,-104.73076,4.0,3.0,252.0,1780.0,10001.376,,,,-1,,,0,773049.7
2025-07-18 14:55:30.216429777,8332634,34.45691,-114.31288,5.0,4.0,257.0,3205.0,0.44,,,,-1,,,0,823241.15
2025-07-18 16:53:25.739632689,2071038766,36.01737,-95.83755,3.0,3.0,160.0,2125.0,,,,,-1,,,0,332302.12
2025-07-18 18:51:21.262835601,2069314660,33.02992,-112.0449,4.0,2.0,219.0,1853.0,,,,,-1,,,0,413595.29
2025-07-18 20:49:16.786038512,2077141047,,,3.0,2.0,233.0,1958.0,7710.12,,,,-1,,,0,452187.45
2025-07-18 22:47:12.309241424,98523229,41.6633,-88.494545,4.0,3.0,138.0,2453.0,0.2574,,,,-1,,,0,339178.6
2025-07-19 00:45:07.832444336,15018150,41.115875,-104.81819,3.0,2.0,179.0,1632.0,5795.0,,,,-1,,,0,432229.34
2025-07-19 02:43:03.355647248,2070483486,46.228245,-119.24457,3.0,2.0,180.0,1192.0,,,,,-1,,,0,213348.87
2025-07-19 04:40:58.878850159,2065723068,33.72804,-112.58565,,,,,24.0,,,,-1,,,0,691937.4
2025-07-19 06:38:54.402053071,2095310010,30.459778,-90.45865,,,,,6.12,,,,-1,,,0,877554.46
2025-07-19 08:36:49.925255983,29327724,30.274963,-97.762726,2.0,3.0,486.0,1150.0,2613.6,,,,-1,,,0,526903.99
2025-07-19 10:34:45.448458895,230316137,37.833637,-92.42318,4.0,2.0,105.0,1512.0,3.9,,,,-1,,,0,172882.97
2025-07-19 12:32:40.971661806,2067135632,41.120197,-111.9263,5.0,3.0,182.0,3262.0,0.31,,,,-1,,,0,595671.78
